Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,rate,Movement,MA5,MA10,MA5_Capacity,BR5,BR10,High-Low,Open-Close,EMA5,EMA10,STD20,RSI14,BB_Middle,BB_Upper,BB_Lower,BB_position,ATR,K,D,MACD,MACD_signal,MACD_hist,ADX
2012-01-09,27655856,2074522035,75.2,75.6,74.6,75.6,0.0,5106,0.0,0,75.74000000000001,75.65,28241151.2,-0.18484288354900286,-0.06609385327166076,1.0,-0.3999999999999915,75.65585366930281,75.52069967763389,1.2305219260639588,53.91771444633346,74.905,77.36604385212792,72.44395614787209,0.6412002470819586,1.107142857142856,86.78861788617888,91.23983739837404,0.4091451843355003,0.38702837231883797,0.022116812016662324,15.356358167592779
2012-01-10,62064369,4729115971,76.0,76.5,75.8,76.5,0.9,14505,1.1904761904762085,1,75.9,75.75,36409297.0,0.7905138339920873,0.9900990099009901,0.7000000000000028,-0.5,75.93723577953521,75.69875428170045,1.2802549088274464,58.88819188361829,74.97,77.53050981765489,72.40949018234511,0.7987686259686542,0.9428571428571421,87.60162601626016,89.02439024390246,0.46215446171392216,0.40205359019785486,0.0601008715160673,15.54431761575421
2012-01-11,44295291,3388935115,76.8,77.0,76.1,76.5,0.0,9749,0.0,0,76.04,75.83,38443060.8,0.6049447659126693,0.8835553211130183,0.9000000000000057,0.29999999999999716,76.12482385302349,75.84443532139127,1.3191304951200618,58.8881918836183,75.07000000000001,77.70826099024013,72.43173900975988,0.771011853127889,0.8928571428571429,84.72222222222223,86.37082204155375,0.4984192293270695,0.4213267180236978,0.07709251130337169,16.180504027153354
2012-01-12,55520616,4267531914,76.7,77.1,76.5,77.0,0.5,14357,0.6535947712418277,1,76.24000000000001,75.95,43931850.0,0.9968520461699776,1.382488479262669,0.5999999999999943,-0.29999999999999716,76.416549235349,76.05453799022922,1.239046747343706,61.55964954713886,75.295,77.77309349468742,72.81690650531259,0.8440144618544884,0.8499999999999994,91.7222222222223,88.0153568202349,0.5610378452139742,0.4492689434617531,0.11176890175222104,16.86131662142595
2012-01-13,57757708,4483256615,77.2,78.0,77.0,77.5,0.5,15399,0.6493506493506551,1,76.62,76.12,49458768.0,1.1485251892456219,1.812926957435622,1.0,-0.29999999999999716,76.77769949023266,76.317349264733,1.1730639144420596,64.0737265361987,75.535,77.88112782888412,73.18887217111588,0.9187751357381511,0.8642857142857139,86.82026143790858,87.75490196078437,0.6435904605645391,0.4881332468823103,0.15545721368222876,18.232370133573205
2012-01-16,37711367,2844327425,76.1,76.9,74.6,75.3,-2.2,10092,-2.83870967741936,0,76.55999999999999,76.15,51469870.2,-1.6457680250783584,-1.1162179908076277,2.3000000000000114,0.7999999999999972,76.28513299348845,76.13237667114518,0.9346403755330842,48.91478858493542,75.675,77.54428075106617,73.80571924893383,0.39969404013118054,1.0142857142857145,67.29411764705891,81.94553376906326,0.5254354958327525,0.4955936966723988,0.029841799160353732,17.130687098306726
2012-01-17,43995131,3316458851,75.9,75.9,74.9,75.6,0.3,9194,0.3984063745019917,1,76.38,76.14,47856022.6,-1.0212097407698366,-0.7092198581560366,1.0,0.30000000000001137,76.0567553289923,76.03558091275515,0.646671640420364,50.6300668646501,75.815,77.10834328084073,74.52165671915927,0.4168820825897654,1.028571428571429,45.098039215686285,66.40413943355125,0.45080769730121517,0.48663649679816207,-0.035828799496946895,16.107695708416422
2012-01-18,57181592,4356043463,75.9,76.7,75.6,76.7,1.1,13544,1.4550264550264647,1,76.41999999999999,76.22999999999999,50433282.8,0.3663962313530691,0.6165551620097247,1.1000000000000085,-0.7999999999999972,76.2711702193282,76.1563843831633,0.6755115021014269,56.409524839451436,75.85,77.20102300420285,74.49897699579714,0.8145764348037628,1.057142857142858,37.25490196078436,49.882352941176514,0.4749505024710601,0.4842992979327417,-0.009348795461681603,15.486812226276244
2012-01-30,147548010,11573235542,78.0,79.5,77.2,78.7,2.0,22750,2.6075619295958363,1,76.76,76.5,68838761.6,2.5273579989577875,2.875816993464056,2.299999999999997,-0.7000000000000028,77.08078014621881,76.61885994986088,0.8998684114315509,64.5380107727537,76.035,77.83473682286309,74.2352631771369,1.2403860292641047,1.1857142857142864,58.283313325330184,46.87875150060027,0.647997423872269,0.5170389231206471,0.13095850075162185,16.713324527400005
2012-01-31,87917010,6835437530,78.1,78.5,76.3,78.5,-0.2,12126,-0.2541296060991183,0,76.96,76.78999999999999,74870622.0,2.0010395010395094,2.2268524547467226,2.200000000000003,-0.4000000000000057,77.55385343081255,76.96088541352253,1.0406981462347875,63.26748548644702,76.19,78.27139629246957,74.10860370753042,1.0549159495376987,1.27857142857143,75.01000400160072,56.849406429238414,0.7602364942137285,0.5656784373392634,0.19455805687446515,17.03507533721594
2012-02-01,47222153,3635636754,77.5,77.7,76.7,77.0,-1.5,11945,-1.9108280254777066,0,77.3,76.92999999999999,76772779.2,-0.3880983182406173,0.09099181073704328,1.0,0.5,77.3692356205417,76.96799715651844,1.0161330207148216,54.58770882044537,76.28999999999999,78.32226604142963,74.25773395857036,0.6746818540304262,1.3428571428571436,70.74829931972795,68.01387221555294,0.7198513043762205,0.5965130107466549,0.12333829362956561,17.333843946330738
2012-02-02,54065648,4139408266,77.5,77.5,76.1,76.8,-0.2,13604,-0.2597402597402598,0,77.53999999999999,76.96,78786882.6,-0.9543461439257093,-0.2079002079002035,1.4000000000000057,0.7000000000000028,77.17949041369447,76.93745221896963,1.0044506222951526,53.53314193452137,76.35499999999999,78.3639012445903,74.34609875540968,0.6107570621498521,1.4000000000000017,57.823129251700706,67.86047752434312,0.6640526365049624,0.6100209358983164,0.05403170060664597,17.070041870662916
2012-02-03,49361665,3748745031,76.3,76.4,75.6,76.2,-0.6,12987,-0.7812499999999889,0,77.44,76.92999999999999,77222897.2,-1.601239669421481,-0.948914597686195,0.8000000000000114,0.09999999999999432,76.85299360912964,76.80336999733878,0.9934522476790657,50.38819035556282,76.38,78.36690449535813,74.39309550464186,0.4547034091420815,1.4357142857142873,42.17687074829938,56.91609977324268,0.5649049322012019,0.6009977351588935,-0.03609280295769168,16.3939131233872
2012-02-04,22960601,1751843427,76.4,76.7,76.0,76.5,0.3,6273,0.3937007874015741,1,77.0,76.88,52305415.4,-0.6493506493506493,-0.494276795005197,0.7000000000000028,-0.09999999999999432,76.7353290727531,76.74821181600446,0.9842309313943134,51.909457866954305,76.41499999999999,78.38346186278862,74.44653813721136,0.5215904614681212,1.4071428571428595,38.775510204081705,46.25850340136059,0.5047190677785807,0.581742001682831,-0.0770229339042503,15.985080566183782
2012-02-06,47596035,3677167919,77.3,77.5,76.6,77.4,0.9,12277,1.1764705882353121,1,76.78,76.86999999999999,44241220.4,0.8075019536337648,0.689475738259419,0.9000000000000057,-0.10000000000000853,76.95688604850207,76.8667187585491,0.9965598722329138,56.2441892961868,76.495,78.48811974446583,74.50188025553418,0.7270310157011032,1.4071428571428595,42.857142857142975,41.26984126984135,0.523607988042599,0.5701151989547846,-0.04650721091218557,16.160603069453693
2012-02-07,30008591,2317938563,77.5,77.5,76.8,77.4,0.0,6097,0.0,0,76.86,77.08000000000001,40798508.0,0.7025761124121861,0.41515308770108084,0.7000000000000028,0.09999999999999432,77.10459069900139,76.96367898426745,0.9504984841747741,56.24418929618682,76.615,78.51599696834954,74.71400303165045,0.7064706080729711,1.3928571428571448,51.02040816326544,44.21768707483004,0.5324399570466909,0.5625801505731658,-0.0301401935264749,16.323588251061466
2012-02-08,35600596,2750530815,77.5,77.5,76.9,77.5,0.1,9080,0.12919896640826156,1,77.0,77.27000000000001,37105497.6,0.6493506493506493,0.29765756438461205,0.5999999999999943,0.0,77.23639379933427,77.06119189621882,0.9444993104104916,56.74658941886322,76.705,78.59399862082098,74.81600137917901,0.7104289519424011,1.3714285714285726,57.823129251700806,50.5668934240364,0.5412691070408044,0.5583179418666936,-0.017048834825889148,16.47493163398297
2012-02-09,70988148,5478463961,77.0,78.0,76.5,78.0,0.5,13075,0.6451612903225712,1,77.36,77.4,41430794.2,0.8273009307135478,0.775193798449605,1.5,-1.0,77.49092919955618,77.23188427872448,0.9615092303235836,59.26505392969967,76.815,78.73801846064717,74.89198153935283,0.8081093666675471,1.4357142857142873,61.90476190476198,56.916099773242735,0.5819042632237625,0.5630352061381074,0.018869057085655117,16.985955575373776
2012-02-10,47270213,3664264682,78.0,78.0,76.7,76.9,-1.1,10331,-1.4102564102564052,0,77.44000000000001,77.22,46292716.6,-0.6973140495867849,-0.4144004144004056,1.2999999999999972,1.0999999999999943,77.29395279970413,77.17154168259275,0.9422258082230879,52.08052649170537,76.86,78.74445161644617,74.97554838355383,0.510613167154549,1.4571428571428586,58.50340136054431,59.41043083900236,0.5193602486865103,0.554300214647788,-0.034939965961277686,17.46047780666524
2012-02-13,36415470,2786463230,76.4,77.1,76.2,76.6,-0.3,9645,-0.39011703511054874,0,77.28,77.03,44056603.6,-0.8799171842650192,-0.5582240685447316,0.8999999999999915,-0.19999999999998863,77.06263519980276,77.06762501303042,0.8973059092273223,50.289945612111595,76.91,78.70461181845464,75.11538818154536,0.41363034701650786,1.3142857142857147,51.09435078379178,57.16750468303269,0.4405082686509161,0.5315418254484137,-0.09103355679749758,17.294512961515352
2012-02-14,42110292,3233673684,77.1,77.4,76.2,77.3,0.7,9112,0.9138381201044377,1,77.26,77.06,46476943.8,0.051773233238405436,0.31144562678431725,1.2000000000000028,-0.20000000000000284,77.14175679986852,77.10987501066126,0.8457167623398947,54.24304020409159,76.995,78.6864335246798,75.30356647532021,0.5901602089439879,1.3285714285714292,42.49501361302603,50.69758858578737,0.42955007040478677,0.5111434744396883,-0.08159340403490156,17.398016787158618
2012-02-15,71500425,5588585195,77.6,78.5,77.6,78.5,1.2,15396,1.5523932729624823,1,77.46000000000001,77.22999999999999,53656909.6,1.3426284533952904,1.6444386896283962,0.9000000000000057,-0.9000000000000057,77.59450453324568,77.36262500872284,0.9005699949403508,60.10072339448096,77.095,78.8961399898807,75.2938600101193,0.890030760488824,1.3357142857142859,51.6350798959494,48.40814809758907,0.5117959256774327,0.5112739646872373,0.0005219609901954136,18.32817383260446
2012-02-16,59907015,4698031555,78.5,78.9,78.0,78.5,0.0,11614,0.0,0,77.56,77.46000000000001,51440683.0,1.2119649303764797,1.3426284533952904,0.9000000000000057,0.0,77.89633635549713,77.56942046168231,0.9411499125495919,60.10072339448096,77.19500000000001,79.07729982509919,75.31270017490083,0.8466504067520778,1.2000000000000008,68.60916860916858,54.246420706048,0.5704011293733515,0.5230993976244602,0.047301731748891296,19.45667443190453
2012-02-17,78979635,6309497471,79.5,81.1,79.4,80.0,1.5,14200,1.9108280254777066,1,78.17999999999999,77.81,57782567.4,2.327961115374786,2.814548258578586,1.6999999999999886,-0.5,78.59755757033142,78.01134401410371,1.1287976836101539,66.34640161702629,77.345,79.6025953672203,75.0874046327797,1.0880150266407145,1.2142857142857142,80.74592074592074,66.99672308367957,0.7294747091422522,0.5643744599280186,0.1651002492142336,21.633194453786817
2012-02-20,31810729,2546630759,80.6,80.8,79.7,80.0,0.0,6826,0.0,0,78.86,78.07000000000001,56861619.2,1.4455997971088013,2.47214038683232,1.0999999999999943,0.5999999999999943,79.06503838022095,78.37291782972122,1.275724768203483,66.34640161702629,77.47,80.02144953640696,74.91855046359304,0.9957965979532623,1.1642857142857141,82.62626262626264,77.32711732711732,0.8457919045834927,0.6206579488591135,0.22513395572437922,23.65424875982037
2012-02-21,28138010,2246058190,80.0,80.0,79.3,80.0,0.0,7394,0.0,0,79.4,78.33,54067162.8,0.755667506297222,2.1320056172603112,0.7000000000000028,0.0,79.37669225348064,78.66875095159008,1.287786759071296,66.34640161702629,77.705,80.28057351814259,75.12942648185741,0.9455318366635234,1.1142857142857139,80.0000000000001,81.12406112406116,0.9272849562302383,0.6819833503333385,0.24530160589689987,25.015352368811826
2012-02-22,41142793,3272417484,79.9,80.0,79.0,79.7,-0.3,9208,-0.374999999999992,0,79.64,78.55,47995636.4,0.07533902561527156,1.4640356460853032,1.0,0.20000000000000284,79.48446150232043,78.8562507785737,1.2611189684675967,63.84975063251669,77.91,80.4322379369352,75.3877620630648,0.8548436041238553,1.0999999999999994,77.51633986928115,80.04753416518129,0.9566338148568292,0.7369134432380366,0.21972037161879254,25.89768289001657
2012-02-23,59975057,4682232446,79.0,79.4,77.7,78.1,-1.6,14125,-2.0075282308657627,0,79.56,78.55999999999999,48009244.8,-1.8350930115636095,-0.5855397148676093,1.7000000000000028,0.9000000000000057,79.02297433488029,78.71875063701484,1.2288634029683998,52.502216202797555,77.98,80.4377268059368,75.5222731940632,0.5244128028611892,1.192857142857142,63.774843270641625,73.76372771330762,0.8410907973721748,0.7577489140648643,0.08334188330731052,25.257928333879757
2012-02-24,41026074,3210715319,77.5,79.1,77.2,79.1,1.0,8549,1.2804097311139628,1,79.38,78.78,40418532.6,-0.3527336860670209,0.40619446560039757,1.8999999999999915,-1.5999999999999943,79.04864955658687,78.78806870301213,1.2443556777018197,57.57690436757189,78.0,80.48871135540364,75.51128864459636,0.720997906730246,1.2571428571428558,56.836067760437494,66.04241696678676,0.8207526406833665,0.7703496593885648,0.050402981294801696,24.17924215579503
2012-02-29,78339188,6287743759,80.2,81.1,79.4,81.1,2.0,18172,2.528445006321123,1,79.6,79.22999999999999,49724224.4,1.884422110552764,2.3602170894863117,1.6999999999999886,-0.8999999999999915,79.73243303772458,79.20841984791902,1.4224145520529117,65.51298837702049,78.13,80.97482910410582,75.28517089589417,1.0219997214794938,1.3499999999999983,65.98639455782306,62.19910186296738,0.9550090405347618,0.8072815356178042,0.14772750491695752,24.46078893454784
2012-03-01,21239827,1710833901,81.0,81.0,80.1,80.1,-1.0,6032,-1.2330456226880449,0,79.61999999999999,79.51,48344587.8,0.6028636021100277,0.7420450257829068,0.9000000000000057,0.9000000000000057,79.85495535848305,79.37052533011556,1.4611729246692844,59.51776709031572,78.285,81.20734584933857,75.36265415066143,0.8105381932139888,1.3785714285714274,79.59183673469383,67.47143301765145,0.9695403049136786,0.8397332894769791,0.12980701543669948,24.722225229104016
2012-03-02,23912512,1903984572,80.0,80.1,79.2,80.0,-0.1,7219,-0.12484394506865337,0,79.67999999999999,79.66,44898531.6,0.40160642570282057,0.42681395932714467,0.8999999999999915,0.0,79.90330357232205,79.48497527009454,1.465201620757624,58.93693574827725,78.44500000000001,81.37540324151526,75.51459675848476,0.7653218468315532,1.3357142857142839,85.71428571428572,77.0975056689342,0.9618990983169482,0.864166451244973,0.09773264707197515,24.100229225807603
2012-03-03,7341542,582164539,79.1,79.6,79.1,79.3,-0.7,2856,-0.8750000000000036,0,79.91999999999999,79.74,34371828.6,-0.7757757757757638,-0.5517933283170275,0.5,-0.20000000000000284,79.70220238154803,79.45134340280462,1.3764944032223,54.89821036424089,78.6,81.3529888064446,75.84701119355539,0.6271345525200355,1.3071428571428558,73.46938775510205,79.59183673469386,0.8891101290651875,0.869155186809016,0.01995494225617145,23.430011513953716
2012-03-05,22825263,1800269666,78.7,79.6,78.5,78.9,-0.4,7120,-0.5044136191677095,0,79.88,79.63,30731666.4,-1.2268402603905733,-0.9167399221398842,1.0999999999999943,-0.20000000000000284,79.4348015876987,79.35109914774924,1.2853834160719586,52.67682946101294,78.72,81.29076683214392,76.14923316785608,0.5350090093254186,1.3214285714285705,65.30612244897966,74.82993197278914,0.7900405932802954,0.853332268103272,-0.0632916748229766,22.255582723979252
2012-03-06,27779665,2190390269,79.6,79.6,78.3,79.5,0.6,6610,0.7604562737642429,1,79.55999999999999,79.58,20619761.8,-0.07541478129711925,-0.10052777079668045,1.2999999999999972,0.09999999999999432,79.45653439179914,79.37817202997664,1.2573468306830005,55.58029364191649,78.825,81.339693661366,76.310306338634,0.6342111785563044,1.3285714285714272,59.113901971044896,65.96313739170887,0.7512819473715666,0.832922203956931,-0.08164025658536433,20.984575403032263
2012-03-07,30335373,2397735943,79.0,79.3,78.7,79.1,-0.4,7673,-0.5031446540880613,0,79.36,79.49,22438871.0,-0.32762096774194194,-0.490627751918481,0.5999999999999943,-0.09999999999999432,79.33768959453276,79.32759529725361,1.2126091920435735,53.23533051494667,78.91,81.33521838408714,76.48478161591285,0.5391717301102997,1.2999999999999983,54.26478283621144,59.56160241874533,0.680445037359064,0.8024267706373577,-0.12198173327829365,19.804354319295772
2012-03-08,36967094,2946734735,79.8,80.2,79.2,79.7,0.6,8363,0.7585335018963413,1,79.3,79.49,25049787.4,0.5044136191677248,0.264184174109961,1.0,0.09999999999999432,79.45845972968851,79.3953052432075,1.1772403054767844,56.2191677979782,79.02000000000001,81.37448061095358,76.66551938904644,0.6444055212934181,1.3142857142857127,57.26495726495729,56.881214024071205,0.6650549222511728,0.7749524009601207,-0.10989747870894795,19.457201803653998
2012-03-09,22731319,1808011258,79.5,80.0,78.8,80.0,0.3,5725,0.37641154328731385,1,79.44,79.68,28127742.8,0.7049345417925507,0.40160642570280264,1.2000000000000028,-0.5,79.63897315312568,79.5052497444425,1.1709645147201466,57.67337274664761,79.12,81.4619290294403,76.77807097055971,0.6878793056786844,1.2142857142857133,61.538461538461576,57.68940054654343,0.6693497902179075,0.7538318788116781,-0.0844820885937706,18.72518125799867
2012-03-12,28952164,2324706990,80.2,80.5,79.6,80.0,0.0,9433,0.0,0,79.66,79.77000000000001,29353123.0,0.42681395932714467,0.2883289457189291,0.9000000000000057,0.20000000000000284,79.75931543541712,79.59520433636203,1.0617141056339872,57.6733727466476,79.275,81.39842821126798,77.15157178873203,0.67071450688862,1.1999999999999997,69.23076923076934,62.67806267806273,0.665086797425829,0.7360828625345084,-0.0709960651086794,18.453622847508825
2012-03-13,48137168,3890801446,80.6,81.3,80.1,81.3,1.3,13492,1.6249999999999876,1,80.02,79.78999999999999,33424623.6,1.5996000999750077,1.8924677277854434,1.2000000000000028,-0.7000000000000028,80.27287695694476,79.9051671842962,0.9530560264069173,63.72820503069497,79.51,81.41611205281384,77.60388794718617,0.9695421754868923,1.2428571428571422,81.19658119658125,70.65527065527071,0.7578712127889986,0.7404405325854064,0.017430680203592175,18.796029281496015
2012-03-14,63309967,5249393947,82.4,83.2,82.0,83.2,1.9,19676,2.337023370233715,1,80.84,80.1,40019542.4,2.919346857991093,3.8701622971286,1.2000000000000028,-0.7999999999999972,81.24858463796318,80.50422769624234,1.1297298233121955,70.39413993619667,79.805,82.0644596466244,77.54554035337561,1.2512858229338346,1.307142857142857,90.59829059829062,80.3418803418804,0.9734957978993037,0.7870515856481859,0.18644421225111785,20.21130859293366
2012-03-15,30609333,2539385308,83.2,83.2,82.5,83.2,0.0,8083,0.0,0,81.54,80.41999999999999,38747990.2,2.035810645082164,3.456851529470301,0.7000000000000028,0.0,81.8990564253088,80.99436811510736,1.3172539218896193,70.39413993619667,80.03999999999999,82.67450784377922,77.40549215622076,1.0997325093302728,1.2142857142857142,99.99999999999999,90.59829059829062,1.1313384694483943,0.8559089624082277,0.27542950704016667,21.5254965249829
2012-03-16,29210462,2408154058,83.2,83.8,81.1,81.1,-2.1,7247,-2.5240384615384692,0,81.76,80.6,40043818.8,-0.8072407045009916,0.620347394540943,2.700000000000003,2.1000000000000085,81.6327042835392,81.01357391236057,1.2851786687161544,56.97283079956178,80.17,82.74035733743231,77.59964266256769,0.6809086982685891,1.2714285714285722,83.63636363636361,91.4115514115514,1.074590266594285,0.8996452232454393,0.17494504334884575,21.29968277657515
2012-03-19,37508089,3122020988,83.7,84.2,82.4,83.7,2.6,9547,3.205918618988912,1,82.5,81.08000000000001,41755003.8,1.454545454545458,3.2313764183522324,1.7999999999999972,0.0,82.3218028556928,81.5020150192041,1.5066431841040526,65.69387959895313,80.355,83.3682863682081,77.3417136317919,1.0550418365960283,1.3500000000000014,80.81150487930147,88.14928950522169,1.2252907883855784,0.9647743362734672,0.26051645211211116,21.34079346567414
2012-03-20,30105892,2514856356,84.0,84.1,82.8,83.2,-0.5,10460,-0.5973715651135025,0,82.88,81.45,38148748.6,0.38610038610039504,2.148557397176182,1.2999999999999972,0.7999999999999972,82.61453523712854,81.81073956116698,1.6316846315507003,63.047365418925665,80.515,83.7783692631014,77.2516307368986,0.9113846432212009,1.3714285714285726,75.16178736517718,79.86988529361409,1.2895115300923123,1.0297217750372363,0.25978975505507607,21.378967676980345
2012-03-21,76183506,6457880070,84.8,85.2,83.8,84.9,1.7,15662,2.043269230769229,1,83.22,82.03,40723456.4,2.018745493871674,3.4987199804949465,1.4000000000000057,-0.10000000000000853,83.37635682475236,82.37242327731843,1.89664523775305,67.79746749877319,80.76,84.5532904755061,76.96670952449391,1.045700365781722,1.4500000000000017,90.07614836649473,82.01648020365779,1.4607441735367104,1.1159262547371311,0.34481791879957924,22.08754972601332
2012-03-22,38057031,3237513284,85.0,85.7,84.3,85.2,0.3,11767,0.35335689045936647,1,83.61999999999999,82.58,42212996.0,1.88950011958863,3.1726810365706037,1.4000000000000057,-0.20000000000000284,83.98423788316825,82.88652813598782,2.120395941178191,68.56539903657799,81.035,85.27579188235637,76.79420811764362,0.9910639469633373,1.4857142857142875,90.64875487130463,85.29556353432551,1.6021857696992612,1.2131781577295573,0.3890076119697039,23.01912245982821
2012-03-23,29495296,2502726135,85.0,85.4,84.4,85.4,0.2,7136,0.23474178403755097,1,84.48,83.11999999999999,42269962.8,1.0890151515151536,2.7430221366698935,1.0,-0.4000000000000057,84.45615858877883,83.34352302035367,2.2147828692427574,69.09452769694059,81.4,85.82956573848551,76.9704342615145,0.9515115291378,1.4785714285714309,94.94712103407758,91.89067475729232,1.7106977237332046,1.3126820709302869,0.39801565280291773,23.884154284084893
2012-03-26,59940923,4994279778,85.1,85.1,82.5,83.6,-1.8,12949,-2.1077283372365474,0,84.46000000000001,83.47999999999999,46756529.6,-1.018233483305723,0.14374700527072898,2.5999999999999943,1.5,84.17077239251923,83.39015519847118,2.197336904910261,59.40306399936395,81.625,86.01967380982052,77.23032619017948,0.7247038216564081,1.5928571428571456,86.39639639639637,90.66409076725952,1.6326293375918937,1.3766715242626084,0.25595781332928524,22.78350521306323
2012-03-27,38560309,3278129021,85.0,85.8,84.3,85.8,2.2,12672,2.6315789473684292,1,84.98,83.92999999999999,48447413.0,0.9649329253942024,2.228047182175628,1.5,-0.7999999999999972,84.71384826167949,83.82830879874913,2.381817086086858,65.73001528498284,81.86,86.62363417217371,77.09636582782629,0.9135498085700107,1.6928571428571462,88.64864864864862,89.99738869304085,1.72835776055706,1.4470087715214988,0.28134898903556116,22.235974229744386
2012-03-28,28304065,2423045022,86.5,86.5,84.6,85.5,-0.3,7402,-0.34965034965034336,0,85.1,84.16,38871524.8,0.47003525264395507,1.5922053231939206,1.9000000000000057,1.0,84.97589884111966,84.13225265352202,2.476011223509226,64.25932689845203,82.13,87.08202244701845,77.17797755298155,0.8402650165720713,1.750000000000003,85.67099567099561,86.90534690534686,1.7597306530732766,1.5095531478318545,0.2501775052414221,22.167106309264934
2012-03-29,49939887,4189509235,84.5,84.5,83.4,84.1,-1.4,9545,-1.6374269005848041,0,84.88,84.25,41248096.0,-0.918944392082942,-0.17804154302671296,1.0999999999999943,0.4000000000000057,84.68393256074644,84.12638853469983,2.460054556518793,57.763937616807254,82.33500000000001,87.25510911303759,77.41489088696243,0.6793659408205999,1.8142857142857167,84.07679277244492,86.13214569736304,1.6525757323600772,1.5381576647374993,0.11441806762257789,21.080637223954337
2012-03-30,43825171,3674698400,83.7,84.9,82.9,84.9,0.8,9943,0.9512485136742077,1,84.78,84.63,44114071.0,0.14154281670205773,0.31903580290678274,2.0,-1.2000000000000028,84.75595504049764,84.2670451647544,2.4147082203591124,60.23732017069988,82.615,87.44441644071821,77.78558355928178,0.7365710255109198,1.8928571428571448,75.74345943911163,81.83041596085071,1.6136073388399126,1.5532475995579822,0.06035973928193039,19.687466647782372
2012-04-02,23685785,2004876504,84.8,85.2,84.0,85.1,0.2,5739,0.2355712603062221,1,85.08,84.77,36863043.4,0.023507287259045627,0.38928866344225355,1.2000000000000028,-0.29999999999999716,84.87063669366509,84.41849149843542,2.3083087907990856,60.85450375388206,82.925,87.54161758159817,78.30838241840182,0.7355620713170548,1.8857142857142881,71.43048845947395,77.08358022367682,1.5806422745282305,1.558726534552032,0.021915739976198445,18.615125108820727
2012-04-03,31283310,2645055555,85.0,85.0,83.8,85.0,-0.1,9307,-0.1175088131609825,0,84.92,84.95,35407643.6,0.09420631182289012,0.05885815185402844,1.2000000000000028,0.0,84.91375779577673,84.52422031690169,2.2040632334028385,60.35010795777189,83.2,87.60812646680569,78.79187353319432,0.7041683710250212,1.8428571428571447,73.76543209876544,73.64645999911701,1.5288247195885702,1.5527461715593398,-0.02392145197076956,17.454128710731478
2012-04-05,47674092,3981054535,83.3,84.0,83.1,83.1,-1.9,10496,-2.2352941176470686,0,84.44,84.77,39281649.0,-1.586925627664618,-1.9700365695411133,0.9000000000000057,0.20000000000000284,84.30917186385116,84.2652711683741,1.9828209569611788,51.599081647974494,83.4,87.36564191392236,79.43435808607765,0.46217510222660446,1.9285714285714306,61.11111111111108,68.76901055645016,1.3192374646405227,1.5060444301755764,-0.18680696553505372,16.60101085739179
2012-04-06,34112593,2850369829,84.0,84.0,83.1,83.8,0.7,6984,0.8423586040914532,1,84.38000000000001,84.63,36116190.2,-0.6873666745674477,-0.9807396904171077,0.9000000000000057,0.20000000000000284,84.13944790923412,84.18067641048789,1.781919426377424,54.23219838101022,83.60499999999999,87.16883885275483,80.04116114724515,0.527358139362737,1.8000000000000023,47.8018669075579,60.89280337247814,1.195837336522942,1.4440030114450497,-0.24816567492210773,15.808829993576362
2012-04-09,23247382,1924344706,82.0,83.6,82.0,83.0,-0.8,4830,-0.9546539379474916,0,84.0,84.39,32000632.4,-1.1904761904761905,-1.6471145870363795,1.5999999999999943,-1.0,83.75963193948942,83.96600797221737,1.5769641053206132,50.828871904148585,83.755,86.90892821064122,80.60107178935877,0.380307992196421,1.7071428571428586,31.13520024089123,46.68272608652007,1.021710884732542,1.3595445861025481,-0.3378337013700061,15.902870601401444
2012-04-10,33387462,2750637584,83.1,83.5,81.8,82.0,-1.0,8736,-1.2048192771084376,0,83.38,84.22999999999999,33940967.8,-1.6550731590309373,-2.6475127626736197,1.7000000000000028,1.0999999999999943,83.17308795965963,83.60855197726875,1.3770582680773358,46.86945693438812,83.85499999999999,86.60911653615466,81.10088346384532,0.1632313891499371,1.7357142857142875,20.20796094485764,33.04834269776892,0.7938715178342761,1.2464099724488937,-0.4525384546146176,16.129323399262958
2012-04-11,40770099,3375902298,82.0,83.5,81.7,82.4,0.4,9982,0.4878048780487809,1,82.85999999999999,83.89000000000001,35838325.6,-0.555153270576852,-1.7761354154249718,1.7999999999999972,-0.4000000000000057,82.91539197310642,83.38881525412897,1.2887774704800605,48.59440342711006,83.91,86.48755494096012,81.33244505903987,0.20708674798653892,1.721428571428573,13.686958234830616,21.676706473526494,0.6382267543916527,1.1247733288374455,-0.48654657444579286,16.411841814871238
2012-04-12,39454847,3237579871,82.5,82.7,81.5,82.6,0.2,9060,0.24271844660193054,1,82.76,83.6,34194476.6,-0.19333011116482696,-1.1961722488038278,1.2000000000000028,-0.09999999999999432,82.81026131540429,83.24539429883279,1.312931633284897,49.47762530070618,83.88,86.50586326656979,81.2541367334302,0.25627062987325977,1.7071428571428586,13.612884160756504,15.835934446814917,0.524964027997683,1.0048114686694931,-0.47984744067181007,16.82380393841992
2012-04-13,44743187,3771618241,83.4,85.0,82.7,84.9,2.3,12532,2.784503631961277,1,82.97999999999999,83.68,36320595.4,2.313810556760685,1.4579349904397692,2.299999999999997,-1.5,83.5068408769362,83.54623169904501,1.321591942754577,58.3418695090866,83.965,86.60818388550916,81.32181611449084,0.6768700250342008,1.807142857142859,34.86111111111113,20.72031783556608,0.6137187121277776,0.92659291736115,-0.3128742052333724,16.176603317761227
